"Leeuwesteyn";"Utrecht                                 ";"Buurt     ";"BU03440934";"1";1;0;3;18,9;2,1;1,2;2,1;1;6;11;2,1;1;4;8;;;;;;1,2;0;7;36,3;1;0;17;153;1,2;6;14;28;2,5;0;3,4;37,6;1;1,4;19,4;148,5;1;0,4;22,2;190,6;3,1;8,7;31;58,7;0,9;1,3;24,4;84;0,9;1,3;15,7;63,3;0,9;1,3;13;45;1,4;3;9;29;1,4;3;5;21;1,4;2;6;17;;;;;;;;;;;;;;1,9;1,4;4,5;1,3;3,6;6;4,8;1;13;25;3,2;3,7;10;17;4,8;0,6;3;9;12;5,6;2,6;2,1;4;10;56;1,8
"Parkwijk-Noord";"Utrecht                                 ";"Buurt     ";"BU03440941";"1";0,6;2,1;6,8;21,9;2;0,6;2;2;4,3;11;2;1;2,3;8;;;;;;0,7;1,9;9,2;31,5;0,7;3,8;22,3;120,5;1,4;5,6;14,4;27,3;0,9;0,6;2,8;19,7;0,6;2,1;23,2;102,5;0,6;2,6;26,2;123;3,9;4,1;31,3;58,5;0,5;7,3;32,4;89,8;0,5;4,8;29,9;80,9;0,6;4,3;18,5;43;0,8;3;8,9;25,2;0,8;3;5,1;17,2;0,8;2;6,2;14,1;;;;;;;;;;;;;;2,7;1,6;5,1;1;2,2;6,6;5,4;0,2;12,6;25;1,1;1,7;9,1;16,1;5,4;1,7;2,5;9;12;6,2;2;2;4;10;58,3;1,1
"Parkwijk-Zuid";"Utrecht                                 ";"Buurt     ";"BU03440942";"1";0,5;1,9;6,5;24,9;2,1;0,6;2,1;2;5,6;11;2,1;1;3,6;8;;;;;;0,6;1,9;9;37,3;0,4;4,5;22,1;152;1,2;6,8;14,2;27,9;1,3;0,2;3,8;29,2;0,6;2,3;23,7;132,4;0,4;5;26,3;157,5;3,3;5,5;31,1;58,1;0,5;4,8;30,6;96,1;0,5;3,6;27,2;82;0,5;3,3;18,5;49,4;0,5;3;9,9;28;0,5;3;5,9;20;0,6;2;6,9;16,2;;;;;;;;;;;;;;2,1;1,5;4,8;0,6;2,9;6,2;5;0,5;13;25;1,7;2,5;9,8;16,3;5;1,4;3;9;12;5,9;2,4;2,1;4;10;57,2;1,4
"Langerak";"Utrecht                                 ";"Buurt     ";"BU03440943";"1";0,8;0,8;6,2;20;2,7;0,9;2,7;2;5,2;11;2,7;1;3,2;8;;;;;;0,8;1,4;6,2;31,5;0,6;3;17,8;114,5;1,9;4,6;14,6;27;1,3;0,3;2;16;0,8;0,8;22;89,3;0,5;2,7;23,7;104,5;2,9;3,3;31,5;56,4;0,4;4,7;28,2;82,5;0,4;2,7;25,3;75,9;0,6;2,7;16,1;41,7;1,2;3;9;28,9;1,2;3;5,1;20,9;1,2;2;6,1;17;;;;;;;;;;;;;;2;2,2;5,3;1,3;2,9;6,9;5,6;0;12,9;25;1,8;1,6;10;16;5,6;2;1,9;9;12;6,4;2,9;2,7;4,1;9,9;57,4;1,7
"Rijnvliet";"Utrecht                                 ";"Buurt     ";"BU03440951";"1";2;0;5,5;16,9;3,6;1,9;3,4;2;6,1;11;3,6;1;4,1;8;;;;;;1,9;0;5,2;29,5;1,7;0;18,7;114;2,7;2,6;14,3;26,1;2,2;0;2,1;15,5;1,6;0;16,7;84,8;1,4;0;20,3;103,5;1,8;6,1;31,4;54,9;0,8;1,7;20;73,9;0,8;0,7;17,2;66,1;0,8;1,5;12,1;38,7;2,1;2,3;9,6;29,5;2,1;2;5,6;21,5;2,1;1,3;6,6;17,1;;;;;;;;;;;;;;1,6;3,1;5,1;2;3,3;7,7;5,6;0,1;14;24,7;2,8;2,4;10,1;16;5,4;2,5;2,1;9;12;6,2;3,4;3,6;4,1;9,1;56,7;1
"Bedrijvengebied Strijkviertel";"Utrecht                                 ";"Buurt     ";"BU03440952";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Bedrijvengebied Papendorp";"Utrecht                                 ";"Buurt     ";"BU03440953";"1";2,3;0;3,5;22,2;4,4;2,3;4,4;1,5;7,8;11,2;4,4;0,8;5,8;8;;;;;;2,1;0;6,9;40,2;1,5;0,2;29,2;184,3;2,3;5,5;16,2;27,5;2,3;0;1,7;62,2;2,1;0;17,2;183,2;1;0,8;10,1;270,3;0,9;13,8;35;56,6;1,2;0,2;16,8;84,1;1,8;0;13,3;75,5;2,3;0;12;45,4;2,5;2,8;10,8;33,2;2,8;0,7;6,8;24,4;2,5;2,2;7,1;18,7;;;;;;;;;;;;;;0,4;4;4,4;2;2,6;7,8;4,6;5;16,9;24,5;3,7;5,3;11,9;16,3;4,2;3,4;5,7;9,3;12;5,5;2,2;4,5;5,3;9,8;54,2;2,3
"Wijk 10 Vleuten-De Meern";"Utrecht                                 ";"Wijk      ";"WK034410  ";"1";0,9;1,3;8,5;16,2;4,9;1;2,2;1,6;3,1;11,5;4,9;0,6;1,6;7,8;;;;;;1;1;5,9;16,2;0,9;2,9;17,1;46,8;2;3;13,8;26,4;1,4;0,4;2,3;6;0,9;1,7;10,8;37,5;0,9;2,4;17,8;48,7;4,1;1,3;27,2;53,6;0,5;3,6;24,7;55,8;0,5;4;28,6;59,1;0,8;1,6;10,7;28,2;1,9;1,3;4;21,6;1,9;1,3;3,8;15,3;1,9;1,1;2,9;11,8;;;;;;;;;;;;;;2,1;2,2;8;1,3;2,2;9,3;4,9;0,5;10,8;24,3;3;1;8,5;15,8;8,2;2,4;1,5;8;12;9;2;4,8;4;9,5;61,3;1,5
"Haarrijn";"Utrecht                                 ";"Buurt     ";"BU03441011";"1";1,3;0,1;6,7;20,6;4,8;1,5;4,6;1,9;2;11,5;4,8;0,9;1;7,5;;;;;;1,4;0;3,1;18,7;1,3;0,1;10,4;56,2;1,5;4,3;13,7;27,1;1,4;0;2,3;9,8;1,2;0,4;11,3;39;0,9;0,9;19,3;61,8;3,4;1;23,5;57,9;0,4;1,6;11,3;50,8;1,2;0,2;10,6;63,6;1,2;0,3;5,7;26,8;3;0,5;4,9;18,8;3;0,5;3,9;13,3;3;0,5;2,9;10,4;;;;;;;;;;;;;;2,6;1,8;8,7;1,3;3,4;8,1;2,6;1,5;7,6;24;4,7;0,9;7;15,5;9;1,2;1;7;12;8,3;3,4;3,5;4;10;57,9;2,4
"Haarzuilens en omgeving";"Utrecht                                 ";"Buurt     ";"BU03441012";"1";2,6;0;3;10,6;6,3;2,7;5,5;0,2;2,3;10,4;6,3;0;1,3;7;;;;;;2,7;0;1,8;9,3;2,3;0;8,3;29,3;2,8;2,2;8,5;27,7;2,7;0;1,3;3,2;1;0,6;5,5;20,6;0,9;1,4;9,6;27,1;4,4;1;9,9;56,7;0,9;0,7;8,6;31;2,5;0;5,9;34,1;0,9;0,6;3,7;13,1;3,8;0,2;2;14,5;3,9;0,2;1,5;10,3;3,9;0,2;1,5;7;;;;;;;;;;;;;;4;2,8;10;2,6;4,6;9,9;1,6;1;4;23,3;6;0,1;2,9;14,2;10,3;2,6;1;3,3;11,2;10,1;4,7;5,3;3,9;9,6;60;3,3
"Vleuten";"Utrecht                                 ";"Buurt     ";"BU03441013";"1";0,6;2,3;8,3;20,7;4,5;0,8;3,8;2;2,9;12;4,5;1;1;8;;;;;;0,7;1,7;5;21,7;0,6;6,3;14,9;61,9;0,8;4,5;13,9;27;0,7;1,3;2;9;0,7;3;11,7;50,8;0,6;5,3;20,6;67,8;3,8;1,3;26,8;58,4;0,5;3,6;20,9;60,6;0,4;3,1;25,3;67,6;0,4;1,9;7,8;30,1;2,3;1;6,5;19,4;2,3;1;5,5;13,7;2,3;1;3,9;10,2;;;;;;;;;;;;;;2,8;1,1;7,8;0,7;2,6;8,5;3,2;1,1;12,9;24;3,7;1;8,7;16;8,1;0,8;1,5;8;12;8,7;3,1;4;4;10;59,1;1,7
"Máximapark";"Utrecht                                 ";"Buurt     ";"BU03441014";"1";1;1,2;9,6;17,2;4,1;1,3;2,7;1,9;3,1;12;4,1;0,9;1,5;8;;;;;;1,3;0,4;7,7;18,3;1,2;2;20;48,9;1,7;3,4;13,3;26,8;1,3;0,6;2,6;7,6;1,2;1;13,3;45,4;1,1;1,5;20,3;57,4;3,9;1,2;28,7;57,2;0,7;1,7;28,9;60;0,6;3,7;34,3;62,3;1,1;0,5;13;29,4;1,8;1,6;4,8;21,1;1,8;1,6;4,5;14,5;1,8;1,4;3,3;11,6;;;;;;;;;;;;;;2,7;1,5;7,4;1,3;1,7;8,5;4,6;0,6;11,8;23,8;2,6;1;8,6;16;7,7;1,9;1,6;8;12;8,5;2,1;4,1;4;10;59,9;1,9
"Vleuterweide-West";"Utrecht                                 ";"Buurt     ";"BU03441021";"1";1,4;0,5;8,1;14,7;5,3;1,4;2,9;1,2;2,1;11,7;5,3;0,2;1,1;7,7;;;;;;1,5;0,1;5;15,6;1,6;0,2;16;44,3;1,8;2,5;13,1;27;1,7;0;2;5,1;1,5;0,2;8;33,4;1,5;0,5;15,6;41,1;4;1,3;24,5;55,2;0,4;5;21,9;53,9;0,5;4,5;24,3;57,8;0,7;1,6;8,4;26,9;1,7;1;2,1;19;1,7;1;2,1;13,1;1,7;1;2;10,7;;;;;;;;;;;;;;2,5;1,6;8,6;1,6;2,5;10,1;3,5;1;7,8;24;3,9;1;7,1;15,6;8,9;1,9;1;7;12;9,7;2,3;5,3;3,6;9,9;61,7;1,3
"Vleuterweide-Noord/Oost/Centrum";"Utrecht                                 ";"Buurt     ";"BU03441022";"1";0,6;2,4;9,7;15,7;4,9;0,7;2,3;1,7;2,5;12;4,9;0,7;1;8;;;;;;0,8;1,3;5,7;16,8;0,9;3,4;18,4;48,4;1;3;13,1;27;1,3;0,1;2,7;5,4;0,7;1,4;9,7;42,5;0,8;2,7;18,5;50,6;4,3;1,7;26,9;56,2;0,7;1,5;27,2;57,6;0,6;2,9;31,5;59,8;1,1;0,3;10,5;29,4;0,9;1;3,8;19;0,9;1;3,8;13,5;0,9;1;3;10,4;;;;;;;;;;;;;;2,7;1,3;8,1;0,8;1,8;9,5;4;1;10,9;24;3,2;1;8,3;16;8,3;1,6;1,4;8;12;9,2;1,8;4,8;4;10;61,6;1,1
"Vleuterweide-Zuid";"Utrecht                                 ";"Buurt     ";"BU03441023";"1";1,1;0,8;9,8;15,6;5,4;1,3;1,9;1,3;2,4;11,6;5,4;0,3;1,2;7,6;;;;;;1,1;0,9;5,8;15,3;1,1;3,2;19,1;44,2;1,7;2,6;13;26,9;2,1;0;3;5;1,1;1,2;9,9;34,7;1,1;0,5;18,4;44,3;4,3;1,1;24,7;52,7;0,4;3,5;24,2;54,5;0,3;5,5;30,4;58;0,8;1;10,2;27,5;1,4;1;3,2;19,3;1,4;1;3,2;13,5;1,4;1;2,5;10,7;;;;;;;;;;;;;;1,9;2,2;8,6;1,4;1,6;10;4,6;0,8;8,3;24,2;3;1;7,6;15,6;8,8;2,5;1,4;7,5;12;9,6;1,4;5,3;3,4;9,5;62,3;1,9
"Veldhuizen";"Utrecht                                 ";"Buurt     ";"BU03441024";"1";0,8;0,7;7,5;15,7;5,6;0,8;0,7;1;2,6;11;5,6;0;1,6;7,7;;;;;;0,8;0,8;5,3;13,8;0,8;1,7;15,6;40,5;2,3;2,5;13,4;25,4;2,1;0;1,9;5;0,8;0,8;8,3;26,9;0,7;1,3;13,5;37,2;4,4;1;25,1;50;0,5;5;22,4;53,6;0,5;4,6;28,9;55,1;0,6;2,7;9,5;27,3;2;1;3,5;20;2;1;3,5;13,9;2;1;2,5;11,1;;;;;;;;;;;;;;1,6;3,1;8,6;1,9;2,1;10,1;5,9;0;10,1;24,3;3,1;1;7,9;15,7;8,9;3,5;1,3;8;12;9,7;0,8;5,6;3,7;9;62,8;2,1
"De Meern-Noord";"Utrecht                                 ";"Buurt     ";"BU03441031";"1";0,8;1,1;10,9;15,9;3,6;0,8;1,8;2;4,2;11,2;3,6;1;2,2;8;;;;;;1,2;0,4;9,8;15,6;0,9;1,5;25;44,8;2,5;3,1;15,5;26,2;0,9;0,9;3;7,3;0,8;2,2;19,4;41,5;0,8;3,3;26,6;56;4;1,6;32,4;52,7;0,8;2,1;36,9;59,6;0,6;3;38,9;63,2;1,2;0,4;19;29,4;2;3;4,4;26,3;2;3;4;18,3;2;2,1;3,3;14;;;;;;;;;;;;;;2,1;2,6;6,7;1,3;1,6;8,1;6,1;0;12,7;25;1,3;1;10;16;6,9;2,9;2;8,9;12;7,8;2;3,6;4,1;9,1;61;1
"De Meern-Zuid";"Utrecht                                 ";"Buurt     ";"BU03441032";"1";0,6;1,6;6,5;15,3;4,4;0,9;2,1;1,9;4,9;11;4,4;0,9;2,9;8;;;;;;0,6;1,7;5,5;14,7;0,6;4,8;13,9;43,8;3,5;3,1;16;26;0,8;0,8;2;5;0,6;3,5;11;34,6;0,8;3,3;14,9;46,9;3,8;1,5;32,2;49,7;0,5;4,4;23,6;53,7;0,4;5,3;24,6;55,8;0,4;3,3;11,9;27,8;2,8;1,4;4,4;30,1;2,8;1,4;4;22,2;3;0,7;3,3;16,5;;;;;;;;;;;;;;1;3,6;7,1;0,7;2,5;8,7;7,1;0;12,7;24,7;2,3;1;11;16;7,4;3,8;2;9;12;8,2;2,4;4,4;5;9;61,3;0,7
"Bedrijvengebied Oudenrijn";"Utrecht                                 ";"Buurt     ";"BU03441033";"1";1,2;0,4;6,1;18,8;3,6;1,2;2,8;1,9;5,1;11;3,6;0,9;3,1;8;;;;;;1,1;1;4,8;24,8;1,1;2,1;13,7;87,4;2,8;4,2;15,3;26,4;1,4;0;2;11,4;0,9;0,7;15,8;64,6;1;1,9;19;71,8;2,6;2,7;32,4;54,2;1;2,1;26,5;71,5;0,9;1,2;25,7;71,6;1;1,3;14,6;38,6;2;2,4;8,5;29,1;2;2,4;4,9;21,2;2,1;1,5;5,8;16,6;;;;;;;;;;;;;;2,2;3,1;5,7;1,5;3,1;7,8;6,1;0;12,7;24,7;2,1;1,2;10,2;16;6;2,8;1,6;9;12;6,8;3,1;3,6;4,1;9,2;57,1;1,1
"Rijnenburg";"Utrecht                                 ";"Buurt     ";"BU03441041";"1";1,9;0,2;2,7;7,7;4,6;2,4;4,4;0,8;3,6;11,4;4,6;0,6;2,5;7,8;;;;;;2,4;0;4,1;13;2,4;0;11,1;37,6;3,9;1,1;10,2;26,4;3,5;0;0,7;4,6;2;0,1;7,7;27,2;2,1;0;9,7;35,6;3,6;1,4;18;48,2;2,2;0,1;4,4;19,5;2,1;0,1;6,3;21;2,1;0,3;4,3;14,2;3,9;0,2;3,5;23,3;3,9;0,2;3,3;18,3;4,5;0;1,9;14,6;;;;;;;;;;;;;;2,6;7,8;9,5;3,7;4,6;12,8;5,4;0,5;10,5;24,8;4,2;0,8;7,1;16,7;8,4;3,8;0,9;6,5;12;10,3;3,9;6;2,4;9;52,5;3,2
